A,K,VLL,ELBO,ARI,Clusters,BIC
1949.636885,1031.706713,-4673067.273,1.78545E+13,0.562832162,2,13965124.85
66.20989153,1305.210381,-680843.1965,1.78545E+13,0.421567725,4,10599671.6
1333.997666,732.01243,-4822525.769,1.78545E+13,0.562832162,2,14264041.84
674.8633626,329.5253346,-5266104.202,1.78545E+13,0.562832162,2,15151198.71
1127.011857,1755.704622,-2523533.792,1.78545E+13,0.562832162,2,9666057.886
865.6855165,81.31090094,-10075400.46,1.78545E+13,0.562832162,2,24769791.21
1393.49484,595.9272564,-5650291.985,1.78545E+13,0.562832162,2,15919574.27
514.4997635,1781.814164,-1574453.186,1.78545E+13,0.562832162,2,7767896.674
765.6861392,1149.606549,-2605343.924,1.78545E+13,0.562832162,2,9829678.149
363.2743295,132.0866159,-5212482.575,1.78545E+13,0.509956564,3,17353452.91
752.2074291,1382.074884,-2300166.21,1.78545E+13,0.562832162,2,9219322.722
420.8062457,1502.863554,-1534339.533,1.78545E+13,0.562832162,2,7687669.369
719.712512,121.0966932,-8410452.915,1.78545E+13,0.562832162,2,21439896.13
432.9614679,803.2760355,-2284247.307,1.78545E+13,0.562832162,2,9187484.916
1197.950995,1509.656542,-2856947.792,1.78545E+13,0.562832162,2,10332885.89
59.59099741,230.6197988,-1566862.332,1.78545E+13,0.445780022,3,10062212.42
336.0543231,1978.974915,-1156177.942,1.78545E+13,0.562832162,2,6931346.185
57.6050522,1960.47316,-551996.383,1.78545E+13,0.397506585,4,10341977.97
700.2558017,1631.545004,-1995565.552,1.78545E+13,0.562832162,2,8610121.406
631.9846222,1808.118284,-1768511.602,1.78545E+13,0.562832162,2,8156013.506
1294.467042,1350.594395,-3192545.08,1.78545E+13,0.562832162,2,11004080.46
568.299086,1495.535741,-1849122.376,1.78545E+13,0.562832162,2,8317235.055
1450.59637,1020.584092,-4057771.496,1.78545E+13,0.562832162,2,12734533.29
1278.470898,206.7831743,-9887338.802,1.78545E+13,0.562832162,2,24393667.91
366.7805347,177.8083297,-4746812.577,1.78545E+13,0.548412007,3,16422112.91
1214.116455,1577.968754,-2801951.437,1.78545E+13,0.562832162,2,10222893.18
374.7384432,450.5118969,-2982653.801,1.78545E+13,0.562832162,2,10584297.9
1824.170685,891.4283124,-4981746.246,1.78545E+13,0.562832162,2,14582482.79
721.17505,1894.697538,-1864710.419,1.78545E+13,0.562832162,2,8348411.139
1580.322452,818.1762942,-4904939.811,1.78545E+13,0.562832162,2,14428869.92
1846.238849,1456.367931,-3653309.469,1.78545E+13,0.562832162,2,11925609.24
1332.571758,622.4388504,-5359810.441,1.78545E+13,0.562832162,2,15338611.18
1011.412531,1029.91751,-3299331.631,1.78545E+13,0.562832162,2,11217653.56
1196.493595,1645.925856,-2710077.515,1.78545E+13,0.562832162,2,10039145.33
1564.848222,1639.55318,-3131394.167,1.78545E+13,0.562832162,2,10881778.64
1095.32793,938.1119507,-3670085.958,1.78545E+13,0.562832162,2,11959162.22
1352.086524,1750.935006,-2790876.962,1.78545E+13,0.562832162,2,10200744.23
183.7275518,1862.111905,-862750.2613,1.78545E+13,0.479113961,3,8653988.278
700.4274136,1209.295542,-2390543.702,1.78545E+13,0.562832162,2,9400077.705
413.6765261,303.632715,-3994265.812,1.78545E+13,0.562832162,2,12607521.92
1009.746458,167.7569651,-9391240.613,1.78545E+13,0.562832162,2,23401471.53
1746.071793,979.6596889,-4582669.657,1.78545E+13,0.562832162,2,13784329.62
1168.884429,540.5464615,-5455409.357,1.78545E+13,0.562832162,2,15529809.02
1432.34202,1280.897164,-3484167.973,1.78545E+13,0.562832162,2,11587326.25
358.2801939,419.8601435,-3021354.787,1.78545E+13,0.562832162,2,10661699.87
908.1966604,627.4100946,-4269333.11,1.78545E+13,0.562832162,2,13157656.52
1712.061128,1509.13035,-3445121.486,1.78545E+13,0.562832162,2,11509233.27
438.5943089,1594.919801,-1521007.97,1.78545E+13,0.562832162,2,7661006.241
23.14896026,366.4094378,-981004.4739,1.78545E+13,0.374612306,6,15818989.06
467.8914054,1017.906575,-2068750.861,1.78545E+13,0.562832162,2,8756492.024
1507.630213,867.8775568,-4604043.009,1.78545E+13,0.562832162,2,13827076.32
823.9746428,335.3700197,-5919883.336,1.78545E+13,0.562832162,2,16458756.97
525.1874149,871.5555396,-2453004.289,1.78545E+13,0.562832162,2,9524998.879
954.8369172,111.5931946,-10246312.95,1.78545E+13,0.562832162,2,25111616.21
99.30877101,1375.91169,-763236.193,1.78545E+13,0.450581911,3,8454960.141
1772.179888,256.2818883,-10613525.36,1.78545E+13,0.562832162,2,25846041.02
34.42288121,234.385142,-1308680.156,1.78545E+13,0.399483286,4,11855345.52
1062.654873,1760.474262,-2437808.143,1.78545E+13,0.562832162,2,9494606.588
456.4351702,1825.769463,-1445186.992,1.78545E+13,0.562832162,2,7509364.286
1949.526784,450.7814569,-8025255.812,1.78545E+13,0.562832162,2,20669501.92
1837.782589,1821.306342,-3183306.116,1.78545E+13,0.562832162,2,10985602.53
719.5367803,420.8728087,-4751215.367,1.78545E+13,0.562832162,2,14121421.04
1845.122314,1786.473425,-3225988.695,1.78545E+13,0.562832162,2,11070967.69
642.3650108,409.3962353,-4492386.328,1.78545E+13,0.562832162,2,13603762.96
1176.654936,1624.283297,-2706521.331,1.78545E+13,0.562832162,2,10032032.96
991.3862576,735.1875417,-4058962.824,1.78545E+13,0.562832162,2,12736915.95
454.3853838,121.4314695,-6194424.752,1.78545E+13,0.534778941,3,19317337.26
1110.979583,183.2561524,-9602903.71,1.78545E+13,0.562832162,2,23824797.72
1122.27982,1516.789398,-2747162.4,1.78545E+13,0.562832162,2,10113315.1
1012.089248,1040.515062,-3278982.338,1.78545E+13,0.562832162,2,11176954.98
724.192731,1065.538012,-2641322.204,1.78545E+13,0.562832162,2,9901634.71
1032.316603,421.252701,-5934247.893,1.78545E+13,0.562832162,2,16487486.09
499.5979178,44.99587751,-6712078.766,1.78545E+13,0.562832162,2,18043147.83
1714.33808,189.751435,-12024456.54,1.78545E+13,0.562832162,2,28667903.39
320.917021,585.4650526,-2300496.054,1.78545E+13,0.562832162,2,9219982.41
1763.659109,1925.229979,-3021288.678,1.78545E+13,0.562832162,2,10661567.66
267.781679,492.9236519,-2279575.705,1.78545E+13,0.562832162,2,9178141.711
1962.860591,1539.395553,-3634007.47,1.78545E+13,0.562832162,2,11887005.24
1642.341272,658.128445,-5774335.226,1.78545E+13,0.562832162,2,16167660.75
26.51145729,1065.954984,-606053.1372,1.78545E+13,0.39354645,4,10450091.48
549.4575223,235.177,-5499057.432,1.78545E+13,0.562832162,2,15617105.17
976.6266122,536.0945057,-4935490.902,1.78545E+13,0.562832162,2,14489972.11
1536.578939,1210.056188,-3747093.254,1.78545E+13,0.562832162,2,12113176.81
1664.457048,532.0122238,-6677951.031,1.78545E+13,0.562832162,2,17974892.36
1777.460214,1889.643465,-3065790.076,1.78545E+13,0.562832162,2,10750570.45
958.3789811,1897.910153,-2201045.926,1.78545E+13,0.562832162,2,9021082.154
1785.961496,1398.835214,-3686695.921,1.78545E+13,0.562832162,2,11992382.14
1094.20134,1101.10038,-3307842.283,1.78545E+13,0.562832162,2,11234674.87
1136.009549,1935.224862,-2395936.14,1.78545E+13,0.562832162,2,9410862.583
1901.085483,954.0343108,-4860230.118,1.78545E+13,0.562832162,2,14339450.54
1167.879261,124.6961116,-11261525.47,1.78545E+13,0.562832162,2,27142041.23
1233.903085,1299.685406,-3185630.115,1.78545E+13,0.562832162,2,10990250.53
1213.215767,500.7851691,-5851216.198,1.78545E+13,0.562832162,2,16321422.7
708.6214193,930.5968267,-2840537.286,1.78545E+13,0.562832162,2,10300064.87
1031.54284,626.8039306,-4610166.823,1.78545E+13,0.562832162,2,13839323.95
431.9594571,1433.483732,-1602028.95,1.78545E+13,0.562832162,2,7823048.202
1247.056954,1041.434389,-3690262.89,1.78545E+13,0.562832162,2,11999516.08
507.9865973,374.4643817,-4064258.213,1.78545E+13,0.562832162,2,12747506.73
1199.642411,1458.329396,-2920247.88,1.78545E+13,0.562832162,2,10459486.06
800.595743,135.5513208,-8735162.792,1.78545E+13,0.562832162,2,22089315.89
560.6265368,1345.101712,-1952853.404,1.78545E+13,0.562832162,2,8524697.11
179.9482365,798.3056541,-1352481.682,1.78545E+13,0.509956564,3,9633451.119
1643.052938,1029.117154,-4304592.737,1.78545E+13,0.562832162,2,13228175.78
271.3834774,1370.400815,-1246660.88,1.78545E+13,0.562832162,2,7112312.062
1044.782355,483.7519331,-5483968.733,1.78545E+13,0.562832162,2,15586927.77
1490.914566,416.007046,-7362368.866,1.78545E+13,0.562832162,2,19343728.03
1360.985529,1647.661172,-2903767.829,1.78545E+13,0.562832162,2,10426525.96
1269.174069,91.33388215,-12541043.8,1.78545E+13,0.562832162,2,29701077.9
72.86627649,613.6042465,-1032481.526,1.78545E+13,0.456326504,3,8993450.807
1141.441639,296.6404455,-7726686.431,1.78545E+13,0.562832162,2,20072363.16
237.1630891,775.7269696,-1609025.69,1.78545E+13,0.521953836,3,10146539.13
1157.191132,1009.125931,-3611894.001,1.78545E+13,0.562832162,2,11842778.3
1058.888688,158.6480826,-9864026.655,1.78545E+13,0.562832162,2,24347043.61
1389.127256,613.6709641,-5533917.384,1.78545E+13,0.562832162,2,15686825.07
253.3279995,1278.601646,-1246336.699,1.78545E+13,0.562832162,2,7111663.699
1059.047898,1241.396168,-3008752.375,1.78545E+13,0.562832162,2,10636495.05
1995.351815,623.5348284,-6584745.825,1.78545E+13,0.562832162,2,17788481.95
307.8355272,1870.801993,-1132128.674,1.78545E+13,0.562832162,2,6883247.649
860.3071611,1659.163377,-2234266.478,1.78545E+13,0.562832162,2,9087523.259
156.0383872,891.0636053,-1177206.34,1.78545E+13,0.498805924,3,9282900.435
38.97341231,1523.467881,-558892.9916,1.78545E+13,0.398000971,4,10355771.19
801.7108057,664.2711764,-3811894.462,1.78545E+13,0.562832162,2,12242779.22
933.2562044,1832.302277,-2211661.449,1.78545E+13,0.562832162,2,9042313.199
425.7008999,635.6601417,-2618680.708,1.78545E+13,0.562832162,2,9856351.717
1363.791355,845.6158999,-4439509.091,1.78545E+13,0.562832162,2,13498008.48
138.7403363,155.512938,-2710619.486,1.78545E+13,0.562832162,2,10040229.27
1995.173908,1394.370115,-3893855.969,1.78545E+13,0.562832162,2,12406702.24
332.0300067,1168.072602,-1539326.484,1.78545E+13,0.562832162,2,7697643.27
826.0490338,297.8772668,-6336323.995,1.78545E+13,0.562832162,2,17291638.29
1215.26082,1565.85475,-2816474.204,1.78545E+13,0.562832162,2,10251938.71
1024.276453,893.1538181,-3644626.623,1.78545E+13,0.562832162,2,11908243.55
1872.703152,1489.658273,-3627071.176,1.78545E+13,0.562832162,2,11873132.65
23.44061821,662.017207,-739302.558,1.78545E+13,0.387589353,5,13026087.78
165.2178192,3.86501678,-703889.8718,1.78545E+13,0.562832162,2,6026770.045
1458.257472,829.9921226,-4658636.036,1.78545E+13,0.562832162,2,13936262.37
1608.067039,1686.875812,-3120941.747,1.78545E+13,0.562832162,2,10860873.8
1639.460261,987.2621891,-4417869.609,1.78545E+13,0.562832162,2,13454729.52
500.0365817,1812.540982,-1532952.049,1.78545E+13,0.562832162,2,7684894.399
973.8588947,278.9039132,-7268399.563,1.78545E+13,0.562832162,2,19155789.43
1421.833662,961.5763337,-4173661.197,1.78545E+13,0.562832162,2,12966312.7
15.59810794,1677.29468,-477077.4469,1.78545E+13,0.362547716,6,14811135.01
332.2035972,1784.12414,-1212570.433,1.78545E+13,0.562832162,2,7044131.167
1274.773994,953.0423955,-3956642.849,1.78545E+13,0.562832162,2,12532276
1964.734645,26.03730398,-12551553.01,1.78545E+13,0.562832162,2,29722096.32
229.4449453,18.0952186,-2749078.269,1.78545E+13,0.562832162,2,10117146.84
1040.916175,1029.231929,-3356398.259,1.78545E+13,0.562832162,2,11331786.82
218.9095549,416.8414389,-2222558.856,1.78545E+13,0.562832162,2,9064108.014
443.0288075,1521.199324,-1572140.082,1.78545E+13,0.562832162,2,7763270.466
1675.066851,1861.380887,-3004655.593,1.78545E+13,0.562832162,2,10628301.49
220.2302818,1955.107023,-922868.1449,1.78545E+13,0.488519575,3,8774224.045
182.0981437,581.6913559,-1641151.201,1.78545E+13,0.521953836,3,10210790.16
1025.268919,681.4676694,-4350416.648,1.78545E+13,0.562832162,2,13319823.6
361.2759451,1552.619862,-1374257.456,1.78545E+13,0.562832162,2,7367505.214
1858.848221,1950.69707,-3074731.474,1.78545E+13,0.562832162,2,10768453.25
1543.929378,1478.271675,-3312672.037,1.78545E+13,0.562832162,2,11244334.38
834.0970165,1236.953329,-2620893.887,1.78545E+13,0.562832162,2,9860778.076
742.3304093,1803.979954,-1950452.865,1.78545E+13,0.562832162,2,8519896.032
827.6769257,1360.514351,-2459788.144,1.78545E+13,0.562832162,2,9538566.589
317.9051728,1808.881544,-1173605.019,1.78545E+13,0.562832162,2,6966200.34
1294.542202,1250.087779,-3351518.321,1.78545E+13,0.562832162,2,11322026.94
1960.250397,1899.241524,-3201634.588,1.78545E+13,0.562832162,2,11022259.48
88.33098954,585.705526,-1142915.797,1.78545E+13,0.450581911,3,9214319.349
1029.273669,1734.312419,-2415172.276,1.78545E+13,0.562832162,2,9449334.854
53.21976698,1115.309069,-688122.8415,1.78545E+13,0.439034773,3,8304733.438
109.6685085,1860.288034,-689461.0063,1.78545E+13,0.445780022,3,8307409.768
1057.452348,772.0789097,-4083181.312,1.78545E+13,0.562832162,2,12785352.93
122.5273753,1646.143194,-761913.7089,1.78545E+13,0.456326504,3,8452315.173
1595.087328,287.5779968,-9459816.893,1.78545E+13,0.562832162,2,23538624.09
941.974978,266.3258885,-7297927.976,1.78545E+13,0.562832162,2,19214846.25
1967.765105,1120.999811,-4446802.491,1.78545E+13,0.562832162,2,13512595.28
1777.962338,1331.280715,-3794800.234,1.78545E+13,0.562832162,2,12208590.77
207.0405489,1534.760196,-1010277.998,1.78545E+13,0.479113961,3,8949043.751
565.5076449,290.0449196,-5035171.405,1.78545E+13,0.562832162,2,14689333.11
305.2341574,660.6914713,-2068952.742,1.78545E+13,0.562832162,2,8756895.785
902.4299097,1229.081273,-2757837.824,1.78545E+13,0.562832162,2,10134665.95
918.4297893,123.6475044,-9766070.723,1.78545E+13,0.562832162,2,24151131.75
1982.222219,1400.767905,-3870949.746,1.78545E+13,0.562832162,2,12360889.79
594.9750206,958.5411545,-2498986.344,1.78545E+13,0.562832162,2,9616962.99
651.3140524,982.7687616,-2603206.485,1.78545E+13,0.562832162,2,9825403.272
1950.946104,693.54774,-6073920.793,1.78545E+13,0.562832162,2,16766831.89
528.4597595,1597.895632,-1701967.28,1.78545E+13,0.562832162,2,8022924.862
831.0340155,904.7982702,-3190052.866,1.78545E+13,0.562832162,2,10999096.03
1061.183703,872.1780027,-3778552.888,1.78545E+13,0.562832162,2,12176096.08
626.0981579,1496.092816,-1961671.999,1.78545E+13,0.562832162,2,8542334.301
1294.926536,1137.765406,-3559010.322,1.78545E+13,0.562832162,2,11737010.94
224.8739456,1022.012005,-1324840.197,1.78545E+13,0.562832162,2,7268670.695
286.64187,1493.9083,-1226146.795,1.78545E+13,0.562832162,2,7071283.892
1725.913654,109.2220136,-14384805.3,1.78545E+13,0.562832162,2,33388600.91
1738.692714,1862.933387,-3058554.512,1.78545E+13,0.562832162,2,10736099.33
192.2215396,209.4392253,-2926327.979,1.78545E+13,0.534778941,3,12781143.71
1799.594597,1331.181327,-3817370.642,1.78545E+13,0.562832162,2,12253731.59
1411.353514,661.0029092,-5317010.934,1.78545E+13,0.562832162,2,15253012.17
226.4985909,88.78028773,-4125244.881,1.78545E+13,0.562832162,2,12869480.06
443.4722053,1709.075586,-1472987.746,1.78545E+13,0.562832162,2,7564965.794
1103.912756,637.1923938,-4745704.428,1.78545E+13,0.562832162,2,14110399.16
243.9375075,113.5205564,-4160452.637,1.78545E+13,0.562832162,2,12939895.58
1441.867492,1649.144491,-2991718.015,1.78545E+13,0.562832162,2,10602426.33
67.47722674,1363.546573,-671246.5883,1.78545E+13,0.441928832,3,8270980.932
1433.880579,1721.540588,-2907484.231,1.78545E+13,0.562832162,2,10433958.76
413.5190572,1175.515307,-1753918.942,1.78545E+13,0.562832162,2,8126828.185
433.1936549,1428.886432,-1607819.018,1.78545E+13,0.562832162,2,7834628.337
712.404772,43.28608094,-8411985.546,1.78545E+13,0.470604253,3,23752458.85
1807.026384,1928.287908,-3053998.357,1.78545E+13,0.562832162,2,10726987.02
1005.218695,703.3283358,-4212373.123,1.78545E+13,0.562832162,2,13043736.55
1606.169087,1521.29333,-3320762.102,1.78545E+13,0.562832162,2,11260514.51
1828.265894,264.5463815,-10603660.76,1.78545E+13,0.562832162,2,25826311.82
1309.286911,1126.651779,-3603064.356,1.78545E+13,0.562832162,2,11825119.01
1793.605308,233.9398108,-11178761.34,1.78545E+13,0.562832162,2,26976512.99
1641.388373,567.4926933,-6359356.104,1.78545E+13,0.562832162,2,17337702.51
1126.781176,1271.223678,-3070640.671,1.78545E+13,0.562832162,2,10760271.64
625.2146271,1619.286764,-1871288.332,1.78545E+13,0.562832162,2,8361566.966
317.8092578,0.821706654,-157103.8093,1.78545E+13,0.562832162,2,4933197.92
972.7331726,1059.091613,-3167598.056,1.78545E+13,0.562832162,2,10954186.41
1773.076917,1229.68387,-3985553.022,1.78545E+13,0.562832162,2,12590096.35
245.6220643,976.9582378,-1430761.497,1.78545E+13,0.521953836,3,9790010.75
189.8395413,1802.063408,-890847.334,1.78545E+13,0.479113961,3,8710182.423
1710.632286,1989.501673,-2920882.441,1.78545E+13,0.562832162,2,10460755.18
1925.612195,1596.749104,-3521783.93,1.78545E+13,0.562832162,2,11662558.16
196.2639958,26.14500812,-3024006.678,1.78545E+13,0.534778941,3,12976501.11
1212.306202,287.3223238,-8141075.484,1.78545E+13,0.562832162,2,20901141.27
1012.482204,1170.260258,-3042900.6,1.78545E+13,0.562832162,2,10704791.5
546.220086,1317.072977,-1946149.662,1.78545E+13,0.562832162,2,8511289.626
1852.895748,1517.293674,-3568013.18,1.78545E+13,0.562832162,2,11755016.66
1013.015226,783.7918,-3942811.006,1.78545E+13,0.562832162,2,12504612.31
230.9212012,256.3729585,-2984576.928,1.78545E+13,0.509956564,3,12897641.61
1386.53514,1604.102259,-2980162.228,1.78545E+13,0.562832162,2,10579314.76
1416.624113,465.6037546,-6677962.016,1.78545E+13,0.562832162,2,17974914.33
1168.994311,377.2203468,-6824158.561,1.78545E+13,0.562832162,2,18267307.42
1109.457655,1959.248294,-2348146.571,1.78545E+13,0.562832162,2,9315283.445
1979.248279,1542.191911,-3644038.799,1.78545E+13,0.562832162,2,11907067.9
641.8887373,145.7143948,-7404543.026,1.78545E+13,0.562832162,2,19428076.35
640.8025783,1086.826918,-2418472.365,1.78545E+13,0.562832162,2,9455935.032
692.6969419,447.5568565,-4466281.766,1.78545E+13,0.562832162,2,13551553.83
1779.464757,191.3626958,-12209843.25,1.78545E+13,0.562832162,2,29038676.79
981.7554719,1544.580714,-2517923.255,1.78545E+13,0.562832162,2,9654836.811
549.9416287,827.1455971,-2611127.273,1.78545E+13,0.562832162,2,9841244.847
1918.218772,1161.337066,-4294330.491,1.78545E+13,0.562832162,2,13207651.28
943.4351798,289.4111535,-6988839.876,1.78545E+13,0.562832162,2,18596670.05
276.7652773,409.0359217,-2598875.53,1.78545E+13,0.562832162,2,9816741.362
1494.258951,434.7503347,-7173202.396,1.78545E+13,0.562832162,2,18965395.09
146.7752163,612.816951,-1415977.677,1.78545E+13,0.562832162,2,7450945.657
1755.245019,329.4555334,-9207963.071,1.78545E+13,0.562832162,2,23034916.44
259.525699,1569.047108,-1128472.346,1.78545E+13,0.521953836,3,9185432.446
10.96564704,963.851033,-573035.8899,1.78545E+13,0.37961486,5,12693554.44
1372.327876,766.3958858,-4752023.473,1.78545E+13,0.562832162,2,14123037.25
1338.784911,960.5194834,-4043540.46,1.78545E+13,0.562832162,2,12706071.22
1478.795669,1367.256326,-3400640.745,1.78545E+13,0.562832162,2,11420271.79
1300.576326,521.5738804,-5928736.749,1.78545E+13,0.562832162,2,16476463.8
1695.116647,404.7257802,-8005997.07,1.78545E+13,0.562832162,2,20630984.44
1807.726798,1450.543332,-3625450.297,1.78545E+13,0.562832162,2,11869890.9
198.7345703,798.762387,-1428451.391,1.78545E+13,0.562832162,2,7475893.084
938.3035041,755.7436503,-3858066.344,1.78545E+13,0.562832162,2,12335122.99
568.2246533,1672.742978,-1732898.298,1.78545E+13,0.562832162,2,8084786.897
96.11376435,884.4653465,-944947.9242,1.78545E+13,0.441928832,3,8818383.604
1693.028445,547.6266483,-6611480.536,1.78545E+13,0.562832162,2,17841951.37
256.9860418,1584.673682,-1116447.428,1.78545E+13,0.562832162,2,6851885.158
240.6041776,1456.10443,-1126712.333,1.78545E+13,0.562832162,2,6872414.967
1737.444961,458.2429651,-7505461.203,1.78545E+13,0.562832162,2,19629912.71
305.7006864,1534.797668,-1253735.133,1.78545E+13,0.562832162,2,7126460.568
1346.796754,1591.276484,-2948772.985,1.78545E+13,0.562832162,2,10516536.27
1906.29925,1531.969831,-3595142.261,1.78545E+13,0.562832162,2,11809274.82
470.2951766,1683.535978,-1539094.546,1.78545E+13,0.562832162,2,7697179.394
1553.993451,418.5222183,-7497946.05,1.78545E+13,0.562832162,2,19614882.4
173.9843454,1388.477443,-974158.0253,1.78545E+13,0.479113961,3,8876803.806
1484.973983,1432.110011,-3311141.833,1.78545E+13,0.562832162,2,11241273.97
1869.978849,631.1075528,-6332574.463,1.78545E+13,0.562832162,2,17284139.23
1276.30661,1564.572434,-2894239.502,1.78545E+13,0.562832162,2,10407469.31
1104.06006,432.576173,-6074241.683,1.78545E+13,0.562832162,2,16767473.67
1431.984018,1347.270691,-3374797.57,1.78545E+13,0.562832162,2,11368585.44
1181.229318,786.562737,-4298850.394,1.78545E+13,0.562832162,2,13216691.09
1334.516367,627.442059,-5336165.627,1.78545E+13,0.562832162,2,15291321.56
561.6623282,391.4237093,-4229112.433,1.78545E+13,0.562832162,2,13077215.17
1061.408494,1813.909374,-2394189.259,1.78545E+13,0.562832162,2,9407368.819
939.9480858,269.482832,-7243516.992,1.78545E+13,0.562832162,2,19106024.29
30.01168429,158.8850906,-1458623.539,1.78545E+13,0.439034773,3,9845734.833
1268.157664,239.6836337,-9177581.138,1.78545E+13,0.562832162,2,22974152.58
1537.631191,372.8863569,-7997401.19,1.78545E+13,0.562832162,2,20613792.68
1574.969276,502.7643687,-6729721.653,1.78545E+13,0.562832162,2,18078433.61
723.5502906,1446.43095,-2185794.941,1.78545E+13,0.562832162,2,8990580.183
178.5443,604.5743093,-1586528.819,1.78545E+13,0.521953836,3,10101545.39
1382.382955,466.0549299,-6585577.156,1.78545E+13,0.562832162,2,17790144.61
1895.585261,697.7738716,-5966654.366,1.78545E+13,0.562832162,2,16552299.03
1889.55992,1683.581725,-3380337.537,1.78545E+13,0.562832162,2,11379665.38
1770.323179,656.3839515,-6007408.556,1.78545E+13,0.562832162,2,16633807.41
360.2938986,621.1399932,-2387132.462,1.78545E+13,0.562832162,2,9393255.225
1837.571755,1269.171237,-3974432.365,1.78545E+13,0.562832162,2,12567855.03
1408.630437,1353.542442,-3335936.36,1.78545E+13,0.562832162,2,11290863.02
1710.924891,1245.256935,-3884815.896,1.78545E+13,0.562832162,2,12388622.09
244.7520474,1453.39593,-1138497.765,1.78545E+13,0.534778941,3,9205483.285
583.333266,1962.428582,-1610394.274,1.78545E+13,0.562832162,2,7839778.849
1165.62742,1264.60106,-3139994.413,1.78545E+13,0.562832162,2,10898979.13
1848.474491,1678.681832,-3351117.559,1.78545E+13,0.562832162,2,11321225.42
581.5574192,1760.884276,-1707028.132,1.78545E+13,0.562832162,2,8033046.565
1573.60744,1677.15588,-3097745.459,1.78545E+13,0.562832162,2,10814481.22
1966.307198,749.3045739,-5792897.055,1.78545E+13,0.562832162,2,16204784.41
696.7019473,12.6201119,-4447018.356,1.78545E+13,0.562832162,2,13513027.01
1927.993302,1811.655634,-3266396.331,1.78545E+13,0.562832162,2,11151782.96
1892.734774,726.2227268,-5807036.75,1.78545E+13,0.562832162,2,16233063.8
380.2527209,1606.02892,-1390352.062,1.78545E+13,0.562832162,2,7399694.426
318.0109756,1361.853777,-1372068.73,1.78545E+13,0.562832162,2,7363127.761
722.1128741,211.7962744,-6906639.073,1.78545E+13,0.562832162,2,18432268.45
1356.307598,349.3713263,-7766176.987,1.78545E+13,0.562832162,2,20151344.28
1353.008783,568.0319958,-5735781.197,1.78545E+13,0.562832162,2,16090552.7
540.8030822,373.8455638,-4238909.961,1.78545E+13,0.562832162,2,13096810.22
1596.001755,1341.756698,-3578597.955,1.78545E+13,0.562832162,2,11776186.21
1322.170989,1771.621299,-2738813.228,1.78545E+13,0.562832162,2,10096616.76
1678.116768,1382.275885,-3602170.531,1.78545E+13,0.562832162,2,11823331.36
881.0173173,1468.852314,-2436453.934,1.78545E+13,0.562832162,2,9491898.169
1066.082482,1907.042806,-2331962.991,1.78545E+13,0.562832162,2,9282916.284
316.6823236,1744.000345,-1193901.204,1.78545E+13,0.562832162,2,7006792.709
123.8991946,1051.472918,-960871.6583,1.78545E+13,0.456326504,3,8850231.072
643.7501219,14.43375367,-4650906.583,1.78545E+13,0.562832162,2,13920803.47
1988.232473,492.9907229,-7654840.961,1.78545E+13,0.562832162,2,19928672.22
1123.560901,1392.959582,-2896029.489,1.78545E+13,0.562832162,2,10411049.28
800.194929,1305.123639,-2472789.641,1.78545E+13,0.562832162,2,9564569.584
1313.658809,533.3563149,-5877026.764,1.78545E+13,0.562832162,2,16373043.83
203.208794,1448.188751,-1031639.026,1.78545E+13,0.509956564,3,8991765.807
1510.515891,1532.541602,-3203967.94,1.78545E+13,0.562832162,2,11026926.18
1282.709447,566.3463242,-5579705.063,1.78545E+13,0.562832162,2,15778400.43
1611.349343,350.4948356,-8502318.175,1.78545E+13,0.562832162,2,21623626.65
478.2995102,83.00325757,-6818556.631,1.78545E+13,0.548412007,3,20565601.02
1244.643782,1478.14072,-2955437.448,1.78545E+13,0.562832162,2,10529865.2
